4000	323.64	-62.639
3792	320.83	-68.494
3593	319.63	-74.791
3402.9	325.73	-81.513
3221.5	331.73	-88.627
3048.8	338.2	-96.076
2884.6	344.52	-103.77
2728.8	350.45	-111.6
2581.3	355.85	-119.39
2441.9	360.38	-126.98
2310.5	364.16	-134.13
2186.7	366.38	-140.62
2070.5	367.77	-146.18
1961.4	368.31	-150.61
1859.3	368.82	-153.63
1763.8	368.82	-155.17
1674.6	368.82	-154.99
1591.3	368.82	-153.25
1513.6	368.82	-149.79
1441	368.82	-144.96
1373.2	368.82	-138.69
1309.9	368.82	-131.48
1250.7	368.82	-123.31
1195.2	368.82	-114.7
1143.1	368.82	-105.65
1094.1	368.82	-96.608
1048	368.82	-87.575
1004.5	368.82	-78.89
963.33	368.82	-70.523
924.32	368.82	-62.699
887.29	368.82	-55.372
852.06	368.82	-48.668
818.49	368.82	-42.529
786.46	368.82	-37.007
755.84	368.82	-32.04
726.55	368.82	-27.638
698.49	368.82	-23.737
671.59	368.82	-20.322
645.78	368.82	-17.333
620.99	368.82	-14.743
597.18	368.82	-12.5
574.29	368.82	-10.573
552.29	368.82	-8.9206
531.13	368.82	-7.5107
510.77	368.82	-6.3098
491.19	368.82	-5.2919
472.35	368.82	-4.4302
454.23	368.82	-3.7036
436.79	368.82	-3.0915
420.01	368.82	-2.5777
403.86	368.82	-2.1466
388.33	368.82	-1.7859
373.38	368.82	-1.4843
359	368.82	-1.2328
345.16	368.82	-1.023
331.85	368.82	-0.84847
319.04	368.82	-0.7033
306.72	368.82	-0.58274
294.86	368.82	-0.48264
283.45	368.82	-0.39965
272.47	368.82	-0.33086
261.9	368.82	-0.27388
251.73	368.82	-0.2267
241.94	368.82	-0.18765
232.51	368.82	-0.15535
223.44	368.82	-0.12862
214.7	368.82	-0.10652
206.29	368.82	-0.08824
198.19	368.82	-0.073113
190.38	368.82	-0.06061
182.87	368.82	-0.050264
175.63	368.82	-0.041703
168.65	368.82	-0.034618
161.93	368.82	-0.028752
155.46	368.82	-0.023895
149.22	368.82	-0.019869
143.21	368.82	-0.016533
137.41	368.82	-0.013765
131.83	368.82	-0.011469
126.45	368.82	-0.0095627
121.26	368.82	-0.0079791
116.27	368.82	-0.0066626
111.45	368.82	-0.0055677
106.81	368.82	-0.0046564
102.34	368.82	-0.0038971
98.039	368.82	-0.0032644
93.892	368.82	-0.0027365
89.899	368.82	-0.0022959
86.053	368.82	-0.0019278
82.351	368.82	-0.00162
78.788	368.82	-0.0013624
75.36	368.82	-0.0011467
72.061	368.82	-0.00096598
68.889	368.82	-0.00081435
65.839	368.82	-0.00068703
62.907	368.82	-0.00058011
60.089	368.82	-0.00049019
57.383	368.82	-0.00041452
54.783	368.82	-0.00035079
52.288	368.82	-0.00029707
49.893	368.82	-0.00025176
47.595	368.82	-0.00021351
45.391	368.82	-0.00018119
43.278	368.82	-0.00015388
41.253	368.82	-0.00013076
39.312	368.82	-0.00011118
37.453	368.82	-9.4604e-05
35.673	368.82	-8.0547e-05
33.968	368.82	-6.8618e-05
32.337	368.82	-5.8491e-05
30.777	368.82	-4.9886e-05
29.285	368.82	-4.2571e-05
27.858	368.82	-3.6351e-05
26.494	368.82	-3.1053e-05
25.19	368.82	-2.6542e-05
23.945	368.82	-2.2697e-05
22.757	368.82	-1.9418e-05
21.622	368.82	-1.662e-05
20.54	368.82	-1.4232e-05
19.507	368.82	-1.2191e-05
18.523	368.82	-1.0446e-05
17.585	368.82	-8.9535e-06
16.692	368.82	-7.6759e-06
15.842	368.82	-6.5821e-06
15.033	368.82	-5.6449e-06
14.264	368.82	-4.8413e-06
13.533	368.82	-4.152e-06
12.839	368.82	-3.5605e-06
12.18	368.82	-3.0526e-06
11.554	368.82	-2.6163e-06
10.962	368.82	-2.2414e-06
10.4	368.82	-1.9188e-06
9.868	368.82	-1.6414e-06
9.3647	368.82	-1.4027e-06
8.8887	368.82	-1.1972e-06
8.4389	368.82	-1.0204e-06
8.014	368.82	-8.6827e-07
7.613	368.82	-7.3743e-07
7.2347	368.82	-6.2493e-07
6.878	368.82	-5.2822e-07
6.5419	368.82	-4.4514e-07
6.2254	368.82	-3.7384e-07
5.9276	368.82	-3.1271e-07
5.6474	368.82	-2.6038e-07
5.3839	368.82	-2.1566e-07
5.1364	368.82	-1.7752e-07
4.9039	368.82	-1.4508e-07
4.6856	368.82	-1.1759e-07
4.4808	368.82	-9.4357e-08
4.2887	368.82	-7.4827e-08
4.1085	368.82	-5.8503e-08
3.9397	368.82	-4.495e-08
3.7815	368.82	-3.3794e-08
3.6334	368.82	-2.471e-08
3.4947	368.82	-1.7411e-08
3.3648	368.82	-1.165e-08
3.2434	368.82	-7.2044e-09
3.1297	368.82	-3.8836e-09
3.0235	368.82	-1.5167e-09
2.9241	368.82	4.4401e-11
2.8313	368.82	9.3696e-10
2.7445	368.82	1.2793e-09
2.6634	368.82	1.1792e-09
2.5876	368.82	7.2829e-10
2.5169	368.82	3.3734e-11
2.4508	368.82	-8.2765e-10
2.3891	368.82	-1.7787e-09
2.3315	368.82	-2.6514e-09
2.2777	368.82	-3.4105e-09
2.2276	368.82	-4.5643e-09
2.1807	368.82	-5.8884e-09
2.137	368.82	-7.3028e-09
2.0962	368.82	-8.7696e-09
2.0582	368.82	-1.0232e-08
2.0227	368.82	-1.1638e-08
1.9895	368.82	-1.2984e-08
1.9586	368.82	-1.426e-08
1.9298	368.82	-1.5426e-08
1.9029	368.82	-1.6493e-08
1.8778	368.82	-1.744e-08
1.8544	368.82	-1.8256e-08
1.8325	368.82	-1.8946e-08
1.8122	368.82	-1.9514e-08
1.7931	368.82	-1.9954e-08
1.7754	368.82	-2.0271e-08
1.7588	368.82	-2.0468e-08
1.7434	368.82	-2.0557e-08
1.729	368.82	-2.0542e-08
1.7155	368.82	-2.0422e-08
1.703	368.82	-2.0217e-08
1.6912	368.82	-1.9922e-08
1.6803	368.82	-1.9551e-08
1.6701	368.82	-1.9125e-08
1.6605	368.82	-1.8642e-08
1.6516	368.82	-1.8097e-08
1.6433	368.82	-1.7508e-08
1.6355	368.82	-1.69e-08
1.6282	368.82	-1.625e-08
1.6214	368.82	-1.559e-08
1.615	368.82	-1.4918e-08
1.609	368.82	-1.4223e-08
1.6035	368.82	-1.3524e-08
1.5983	368.82	-1.2839e-08
1.5934	368.82	-1.2146e-08
1.5888	368.82	-1.1474e-08
1.5845	368.82	-1.0814e-08
1.5805	368.82	-1.0157e-08
1.5767	368.82	-9.5181e-09
1.5732	368.82	-8.9088e-09
1.5699	368.82	-8.3108e-09
1.5668	368.82	-7.745e-09
1.5638	368.82	-7.2024e-09
1.5611	368.82	-6.6746e-09
1.5585	368.82	-6.1721e-09
1.5561	368.82	-5.7025e-09
1.5538	368.82	-5.251e-09
1.5516	368.82	-4.8304e-09
1.5496	368.82	-4.4348e-09
1.5477	368.82	-4.0566e-09
1.5459	368.82	-3.7027e-09
1.5442	368.82	-3.377e-09
1.5426	368.82	-3.0731e-09
1.541	368.82	-2.7857e-09
1.5396	368.82	-2.5235e-09
1.5382	368.82	-2.2766e-09
1.5369	368.82	-2.0488e-09
1.5357	368.82	-1.8425e-09
1.5346	368.82	-1.6525e-09
1.5335	368.82	-1.4756e-09
1.5324	368.82	-1.3163e-09
1.5314	368.82	-1.1687e-09
1.5305	368.82	-1.0341e-09
1.5296	368.82	-9.145e-10
1.5287	368.82	-8.0571e-10
1.5279	368.82	-7.0591e-10
1.5271	368.82	-6.1762e-10
1.5263	368.82	-5.3704e-10
1.5256	368.82	-4.6504e-10
1.525	368.82	-4.017e-10
1.5243	368.82	-3.4543e-10
1.5237	368.82	-2.9467e-10
1.5231	368.82	-2.5005e-10
1.5225	368.82	-2.1136e-10
1.5219	368.82	-1.77e-10
1.5214	368.82	-1.4757e-10
1.5209	368.82	-1.2204e-10
1.5204	368.82	-9.9681e-11
1.5199	368.82	-8.0569e-11
1.5195	368.82	-6.4668e-11
1.519	368.82	-5.1059e-11
1.5186	368.82	-3.9809e-11
1.5182	368.82	-3.053e-11
1.5178	368.82	-2.2858e-11
1.5174	368.82	-1.6684e-11
1.5171	368.82	-1.1882e-11
1.5167	368.82	-8.1308e-12
1.5164	368.82	-5.3273e-12
1.516	368.82	-3.3004e-12
1.5157	368.82	-1.8685e-12
1.5154	368.82	-9.4377e-13
1.5151	368.82	-4.1584e-13
1.5148	368.82	-1.1608e-13
1.5145	368.82	-1.3438e-14
1.5142	368.82	2.6996e-16
1.5139	368.82	4.4906e-15
1.5137	368.82	7.3469e-14
1.5134	368.82	2.6475e-13
1.5132	368.82	6.2689e-13
1.5129	368.82	1.2227e-12
1.5127	368.82	2.0797e-12
1.5125	368.82	3.2863e-12
1.5123	368.82	4.8067e-12
1.512	368.82	6.683e-12
1.5118	368.82	8.9856e-12
1.5116	368.82	1.1727e-11
1.5114	368.82	1.4865e-11
1.5112	368.82	1.8534e-11
1.5111	368.82	2.2693e-11
1.5109	368.82	2.7241e-11
1.5107	368.82	3.2293e-11
1.5105	368.82	3.7935e-11
1.5104	368.82	4.4099e-11
1.5102	368.82	5.0664e-11
1.51	368.82	5.7849e-11
1.5099	368.82	6.542e-11
1.5097	368.82	7.3496e-11
1.5096	368.82	8.2213e-11
1.5094	368.82	9.1429e-11
1.5093	368.82	1.0099e-10
1.5092	368.82	1.1119e-10
1.509	368.82	1.2171e-10
1.5089	368.82	1.3269e-10
1.5088	368.82	1.443e-10
1.5087	368.82	1.5636e-10
1.5085	368.82	1.6866e-10
1.5084	368.82	1.8155e-10
1.5083	368.82	1.9467e-10
1.5082	368.82	2.0815e-10
1.5081	368.82	2.2223e-10
1.508	368.82	2.3666e-10
1.5079	368.82	2.5121e-10
1.5078	368.82	2.6629e-10
1.5077	368.82	2.8145e-10
1.5076	368.82	2.969e-10
1.5075	368.82	3.1284e-10
1.5074	368.82	3.2902e-10
1.5073	368.82	3.4519e-10
1.5073	368.82	3.6156e-10
1.5072	368.82	3.7839e-10
1.5071	368.82	3.9511e-10
1.507	368.82	4.1225e-10
1.507	368.82	4.2952e-10
1.5069	368.82	4.4665e-10
1.5068	368.82	4.6384e-10
1.5068	368.82	4.8139e-10
1.5067	368.82	4.9872e-10
1.5066	368.82	5.1637e-10
1.5066	368.82	5.3402e-10
1.5065	368.82	5.5141e-10
1.5065	368.82	5.6905e-10
1.5064	368.82	5.8637e-10
1.5064	368.82	6.0393e-10
1.5063	368.82	6.2114e-10
1.5063	368.82	6.3826e-10
1.5062	368.82	6.5557e-10
1.5062	368.82	6.7249e-10
1.5061	368.82	6.8955e-10
1.5061	368.82	7.0647e-10
1.5061	368.82	7.2296e-10
1.506	368.82	7.3957e-10
1.506	368.82	7.5573e-10
1.506	368.82	7.7196e-10
1.5059	368.82	7.8775e-10
1.5059	368.82	8.0332e-10
1.5059	368.82	8.1892e-10
1.5058	368.82	8.3406e-10
1.5058	368.82	8.492e-10
1.5058	368.82	8.6388e-10
1.5057	368.82	8.7852e-10
1.5057	368.82	8.9291e-10
1.5057	368.82	9.0681e-10
1.5057	368.82	9.2067e-10
1.5057	368.82	9.3405e-10
1.5056	368.82	9.4736e-10
1.5056	368.82	9.6019e-10
1.5056	368.82	9.7274e-10
1.5056	368.82	9.8522e-10
1.5056	368.82	9.9722e-10
1.5055	368.82	1.0091e-09
1.5055	368.82	1.0205e-09
1.5055	368.82	1.0318e-09
1.5055	368.82	1.0429e-09
1.5055	368.82	1.0534e-09
1.5055	368.82	1.0639e-09
1.5055	368.82	1.0739e-09
1.5055	368.82	1.0838e-09
1.5055	368.82	1.0932e-09
1.5054	368.82	1.1023e-09
1.5054	368.82	1.1114e-09
1.5054	368.82	1.12e-09
1.5054	368.82	1.1284e-09
1.5054	368.82	1.1365e-09
1.5054	368.82	1.1444e-09
1.5054	368.82	1.1521e-09
1.5054	368.82	1.1593e-09
1.5054	368.82	1.1665e-09
1.5054	368.82	1.1733e-09
1.5054	368.82	1.1797e-09
1.5054	368.82	1.1862e-09
1.5054	368.82	1.1922e-09
1.5054	368.82	1.198e-09
1.5054	368.82	1.2036e-09
1.5054	368.82	1.209e-09
1.5054	368.82	1.2142e-09
1.5054	368.82	1.2191e-09
1.5054	368.82	1.2238e-09
1.5054	368.82	1.2281e-09
1.5054	368.82	1.2324e-09
1.5054	368.82	1.2365e-09
1.5054	368.82	1.2403e-09
1.5054	368.82	1.2439e-09
1.5054	368.82	1.2473e-09
1.5054	368.82	1.2506e-09
1.5054	368.82	1.2536e-09
1.5054	368.82	1.2565e-09
1.5054	368.82	1.2591e-09
1.5054	368.82	1.2617e-09
1.5054	368.82	1.2639e-09
1.5054	368.82	1.266e-09
1.5054	368.82	1.2679e-09
1.5054	368.82	1.2697e-09
1.5054	368.82	1.2713e-09
1.5054	368.82	1.2727e-09
1.5054	368.82	1.2739e-09
1.5054	368.82	1.275e-09
1.5054	368.82	1.276e-09
1.5054	368.82	1.2766e-09
1.5054	368.82	1.2772e-09
1.5054	368.82	1.2776e-09
1.5054	368.82	1.2779e-09
1.5054	368.82	1.278e-09
